customer_id,frequency,monetary,recency,R,F,M,RFM_Score,Segment
14437,5,873.34,365,2,3,3,8,Other
14438,1,131.9,305,2,1,1,4,One-Time
14439,5,9443.04,319,2,3,4,9,High-Value
14440,13,5982.03,7,4,4,4,12,High-Value
14441,11,4611.69,0,4,4,4,12,High-Value
14442,7,5367.02,204,2,4,4,10,High-Value
14443,5,2082.9700000000003,53,3,3,3,9,High-Value
14444,1,120.44,455,1,1,1,3,At-Risk
14445,1,221.65,455,1,1,1,3,At-Risk
14446,5,1195.48,0,4,3,3,10,High-Value
14447,6,1711.73,18,4,3,3,10,High-Value
14448,2,375.35,8,4,2,2,8,Other
14449,8,2230.96,18,4,4,3,11,High-Value
14450,7,1128.44,180,2,4,3,9,High-Value
14451,12,3258.68,59,3,4,4,11,High-Value
14452,4,658.95,10,4,3,2,9,High-Value
14453,1,119.93,189,2,1,1,4,One-Time
14454,5,977.3,375,2,3,3,8,Other
14455,4,617.72,431,1,3,2,6,At-Risk
14456,9,3014.32,4,4,4,4,12,High-Value
14457,1,113.64,310,2,1,1,4,One-Time
14458,1,219.27,380,1,1,1,3,At-Risk
14459,2,5375.741,154,2,2,4,8,Other
14460,9,1093.5,109,2,4,3,9,High-Value
14461,13,6676.52,147,2,4,4,10,High-Value
14462,12,2237.81,65,3,4,3,10,High-Value
14463,4,786.5699999999999,97,2,3,2,7,Other
14464,2,111.0,567,1,2,1,4,At-Risk
14465,11,3925.85,246,2,4,4,10,High-Value
14466,13,4267.15,28,3,4,4,11,High-Value
14467,12,2203.2400000000002,17,4,4,3,11,High-Value
14468,1,204.24,733,1,1,1,3,At-Risk
14469,4,2093.46,415,1,3,3,7,At-Risk
14470,3,712.04,11,4,2,2,8,Other
14471,2,400.95,590,1,2,2,5,At-Risk
14472,9,2118.72,103,2,4,3,9,High-Value
14473,2,234.34,73,3,2,1,6,Other
14474,2,1258.89,45,3,2,3,8,Other
14475,4,1151.15,71,3,3,3,9,High-Value
14476,1,193.0,256,2,1,1,4,One-Time
14477,7,1969.6,19,4,4,3,11,High-Value
14478,4,1276.66,381,1,3,3,7,At-Risk
14479,4,1124.71,253,2,3,3,8,Other
14480,4,1299.52,10,4,3,3,10,High-Value
14481,5,2284.69,164,2,3,4,9,High-Value
14482,12,4306.72,17,4,4,4,12,High-Value
14483,2,257.1,281,2,2,1,5,Other
14484,4,1070.98,49,3,3,3,9,High-Value
14485,1,162.8,38,3,1,1,5,One-Time
14486,2,175.5,511,1,2,1,4,At-Risk
14487,7,1266.27,26,3,4,3,10,High-Value
14488,1,1064.28,67,3,1,3,7,Other
14489,4,1574.93,206,2,3,3,8,Other
14490,2,1273.47,405,1,2,3,6,At-Risk
14491,2,340.93,174,2,2,2,6,Other
14492,7,1921.91,429,1,4,3,8,At-Risk
14493,10,5087.86,6,4,4,4,12,High-Value
14494,3,401.46,25,3,2,2,7,Other
14495,3,174.8,50,3,2,1,6,Other
14496,7,2363.89,311,2,4,4,10,High-Value
14497,2,697.0600000000001,308,2,2,2,6,Other
14498,10,3900.83,42,3,4,4,11,High-Value
14499,7,2101.79,25,3,4,3,10,High-Value
14500,3,356.85,87,3,2,2,7,Other
14501,2,251.21,183,2,2,1,5,Other
14502,11,2426.79,19,4,4,4,12,High-Value
14503,6,3543.26,2,4,3,4,11,High-Value
14504,4,673.26,46,3,3,2,8,Loyal
14505,19,11873.08,16,4,4,4,12,High-Value
14506,7,2960.25,16,4,4,4,12,High-Value
14507,11,3216.74,23,4,4,4,12,High-Value
14508,5,822.92,21,4,3,2,9,High-Value
14509,1,110.95,533,1,1,1,3,At-Risk
14510,3,979.85,375,2,2,3,7,Other
14511,5,1314.81,10,4,3,3,10,High-Value
14512,7,1215.97,187,2,4,3,9,High-Value
14513,6,788.01,100,2,3,2,7,Other
14514,9,4380.04,60,3,4,4,11,High-Value
14515,12,3724.06,17,4,4,4,12,High-Value
14516,1,151.17,515,1,1,1,3,At-Risk
14517,2,330.45,32,3,2,1,6,Other
14518,1,174.37,63,3,1,1,5,One-Time
14519,2,203.14,683,1,2,1,4,At-Risk
14520,2,270.6,1,4,2,1,7,Other
14521,1,199.45,490,1,1,1,3,At-Risk
14522,8,1748.42,23,4,4,3,11,High-Value
14523,1,241.09,107,2,1,1,4,One-Time
14524,13,2909.86,31,3,4,4,11,High-Value
14525,17,8018.59,19,4,4,4,12,High-Value
14526,1,258.65,388,1,1,1,3,At-Risk
14527,121,27191.1,2,4,4,4,12,High-Value
14528,1,364.22,36,3,1,2,6,Other
14529,3,578.61,59,3,2,2,7,Other
14530,16,6088.87,25,3,4,4,11,High-Value
14531,1,376.34,479,1,1,2,4,At-Risk
14532,11,3845.78,235,2,4,4,10,High-Value
14533,11,3466.37,24,4,4,4,12,High-Value
14534,26,6183.06,2,4,4,4,12,High-Value
14535,9,5961.89,59,3,4,4,11,High-Value
14536,1,170.95,259,2,1,1,4,One-Time
14537,2,641.4,57,3,2,2,7,Other
14538,5,1370.8400000000001,64,3,3,3,9,High-Value
14539,2,537.48,15,4,2,2,8,Other
14540,11,3709.64,9,4,4,4,12,High-Value
14541,14,2491.38,58,3,4,4,11,High-Value
14542,1,103.25,185,2,1,1,4,One-Time
14543,39,14548.22,28,3,4,4,11,High-Value
14544,3,2938.53,23,4,2,4,10,High-Value
14545,1,349.25,673,1,1,2,4,At-Risk
14546,11,5184.84,4,4,4,4,12,High-Value
14547,8,3974.75,3,4,4,4,12,High-Value
14548,9,2541.29,150,2,4,4,10,High-Value
14549,4,913.6,310,2,3,3,8,Other
14550,4,1345.06,10,4,3,3,10,High-Value
14551,7,878.09,17,4,4,3,11,High-Value
14552,3,507.93,151,2,2,2,6,Other
14553,9,1818.6,18,4,4,3,11,High-Value
14554,4,2279.4900000000002,9,4,3,4,11,High-Value
14555,6,2304.03,56,3,3,4,10,High-Value
14556,3,815.69,595,1,2,2,5,At-Risk
14557,1,788.38,84,3,1,2,6,Other
14558,3,655.5,653,1,2,2,5,At-Risk
14559,1,75.6,389,1,1,1,3,At-Risk
14560,44,6114.03,6,4,4,4,12,High-Value
14561,3,1080.76,75,3,2,3,8,Other
14562,26,6638.150000000001,3,4,4,4,12,High-Value
14563,2,625.42,509,1,2,2,5,At-Risk
14564,2,2605.62,434,1,2,4,7,At-Risk
14565,5,3709.2200000000003,95,2,3,4,9,High-Value
14566,4,4092.0,110,2,3,4,9,High-Value
14567,2,1530.3600000000001,56,3,2,3,8,Other
14568,1,919.7,434,1,1,3,5,At-Risk
14569,4,597.33,0,4,3,2,9,High-Value
14570,3,512.4,280,2,2,2,6,Other
14571,1,160.0,424,1,1,1,3,At-Risk
14572,11,5520.9800000000005,2,4,4,4,12,High-Value
14573,13,2163.12,179,2,4,3,9,High-Value
14574,1,143.7,732,1,1,1,3,At-Risk
14575,1,420.21999999999997,487,1,1,2,4,At-Risk
14576,1,35.400000000000006,371,2,1,1,4,One-Time
14577,7,1364.15,12,4,4,3,11,High-Value
14578,1,168.63,2,4,1,1,6,One-Time
14579,1,105.56,431,1,1,1,3,At-Risk
14580,1,14.85,517,1,1,1,3,At-Risk
14581,2,409.65,16,4,2,2,8,Other
14582,1,114.11,40,3,1,1,5,One-Time
14583,8,1660.29,5,4,4,3,11,High-Value
14584,8,1738.16,168,2,4,3,9,High-Value
14585,5,1143.27,49,3,3,3,9,High-Value
14586,1,237.35999999999999,276,2,1,1,4,One-Time
14587,9,1580.29,18,4,4,3,11,High-Value
14588,1,135.39,577,1,1,1,3,At-Risk
14589,1,39.75,371,2,1,1,4,One-Time
14590,20,2993.37,424,1,4,4,9,High-Value
14591,4,1320.21,14,4,3,3,10,High-Value
14592,3,557.94,34,3,2,2,7,Other
14593,12,3658.03,21,4,4,4,12,High-Value
14594,2,363.33,6,4,2,2,8,Other
14595,8,2164.4500000000003,19,4,4,3,11,High-Value
14596,1,222.22,626,1,1,1,3,At-Risk
14597,6,2184.63,10,4,3,3,10,High-Value
14598,2,384.04,43,3,2,2,7,Other
14599,2,457.89,389,1,2,2,5,At-Risk
14600,2,865.17,305,2,2,3,7,Other
14601,1,213.96,10,4,1,1,6,One-Time
14602,1,205.35999999999999,655,1,1,1,3,At-Risk
14603,1,660.0,274,2,1,2,5,Other
14604,1,136.36,632,1,1,1,3,At-Risk
14605,4,920.71,373,2,3,3,8,Other
14606,184,29648.75,0,4,4,4,12,High-Value
14607,20,22575.13,15,4,4,4,12,High-Value
14608,10,3342.94,3,4,4,4,12,High-Value
14609,10,1486.2,71,3,4,3,10,High-Value
14610,2,24.35,395,1,2,1,4,At-Risk
14611,2,604.33,443,1,2,2,5,At-Risk
14612,1,877.7,414,1,1,3,5,At-Risk
14613,1,76.32000000000001,679,1,1,1,3,At-Risk
14614,1,295.13,385,1,1,1,3,At-Risk
14615,5,951.76,393,1,3,3,7,At-Risk
14616,5,527.78,242,2,3,2,7,Other
14617,2,190.47000000000003,402,1,2,1,4,At-Risk
14618,7,1342.32,8,4,4,3,11,High-Value
14619,2,1291.24,245,2,2,3,7,Other
14620,2,412.78000000000003,205,2,2,2,6,Other
14621,9,3000.57,0,4,4,4,12,High-Value
14622,1,320.58000000000004,184,2,1,1,4,One-Time
14623,10,2012.3,31,3,4,3,10,High-Value
14624,6,814.07,56,3,3,2,8,Loyal
14625,11,4497.88,195,2,4,4,10,High-Value
14626,11,5410.92,23,4,4,4,12,High-Value
14627,1,462.75,378,2,1,2,5,Other
14628,5,1998.0,90,3,3,3,9,High-Value
14629,2,955.26,3,4,2,3,9,High-Value
14630,1,338.65,483,1,1,1,3,At-Risk
14631,6,2025.69,50,3,3,3,9,High-Value
14632,1,114.56,262,2,1,1,4,One-Time
14633,1,344.90000000000003,265,2,1,2,5,Other
14634,4,2124.46,437,1,3,3,7,At-Risk
14635,1,215.22,453,1,1,1,3,At-Risk
14636,2,609.85,35,3,2,2,7,Other
14637,1,106.67999999999999,676,1,1,1,3,At-Risk
14638,1,443.6,50,3,1,2,6,Other
14639,9,4978.96,51,3,4,4,11,High-Value
14640,10,3649.36,23,4,4,4,12,High-Value
14641,1,110.46000000000001,21,4,1,1,6,One-Time
14642,1,96.12,58,3,1,1,5,One-Time
14643,5,1679.89,169,2,3,3,8,Other
14644,7,2247.72,67,3,4,4,11,High-Value
14645,3,876.89,156,2,2,3,7,Other
14646,145,526751.52,1,4,4,4,12,High-Value
14647,2,506.04,200,2,2,2,6,Other
14648,15,4463.39,415,1,4,4,9,High-Value
14649,9,3651.19,4,4,4,4,12,High-Value
14650,1,62.5,588,1,1,1,3,At-Risk
14651,9,2025.52,66,3,4,3,10,High-Value
14652,1,114.17999999999999,76,3,1,1,5,One-Time
14653,11,3404.8,0,4,4,4,12,High-Value
14654,1,246.86,737,1,1,1,3,At-Risk
14655,7,3878.51,7,4,4,4,12,High-Value
14656,5,790.0,168,2,3,2,7,Other
14657,6,1450.19,17,4,3,3,10,High-Value
14658,2,247.14999999999998,4,4,2,1,7,Other
14659,9,2529.93,8,4,4,4,12,High-Value
14660,2,285.74,86,3,2,1,6,Other
14661,1,107.95,26,3,1,1,5,One-Time
14662,7,1376.43,28,3,4,3,10,High-Value
14663,2,490.6,429,1,2,2,5,At-Risk
14664,2,636.24,19,4,2,2,8,Other
14665,7,2749.65,60,3,4,4,11,High-Value
14666,1,179.95,23,4,1,1,6,One-Time
14667,54,20359.59,10,4,4,4,12,High-Value
14668,1,111.63,444,1,1,1,3,At-Risk
14669,7,3216.78,241,2,4,4,10,High-Value
14670,3,583.33,279,2,2,2,6,Other
14671,2,1127.45,548,1,2,3,6,At-Risk
14672,4,1113.14,234,2,3,3,8,Other
14673,7,3037.32,2,4,4,4,12,High-Value
14674,1,173.66,508,1,1,1,3,At-Risk
14675,2,1015.58,15,4,2,3,9,High-Value
14676,12,8356.79,30,3,4,4,11,High-Value
14677,1,184.91,592,1,1,1,3,At-Risk
14678,1,403.39,578,1,1,2,4,At-Risk
14679,3,1289.44,381,1,2,3,6,At-Risk
14680,58,55688.5,24,4,4,4,12,High-Value
14681,6,875.1500000000001,70,3,3,3,9,High-Value
14682,6,1514.81,187,2,3,3,8,Other
14683,1,146.56,587,1,1,1,3,At-Risk
14684,6,1430.03,25,3,3,3,9,High-Value
14685,8,4536.64,575,1,4,4,9,High-Value
14686,5,852.53,413,1,3,2,6,At-Risk
14687,3,1402.06,106,2,2,3,7,Other
14688,28,7190.42,7,4,4,4,12,High-Value
14689,1,112.8,208,2,1,1,4,One-Time
14690,4,777.68,43,3,3,2,8,Loyal
14691,5,2114.33,30,3,3,3,9,High-Value
14692,12,1715.14,136,2,4,3,9,High-Value
14693,7,1165.3600000000001,264,2,4,3,9,High-Value
14694,1,244.31,616,1,1,1,3,At-Risk
14695,3,1534.22,518,1,2,3,6,At-Risk
14696,8,2473.28,3,4,4,4,12,High-Value
14697,2,188.61,217,2,2,1,5,Other
14698,5,1217.27,1,4,3,3,10,High-Value
14699,4,702.6,213,2,3,2,7,Other
14700,5,3076.06,31,3,3,4,10,High-Value
14701,15,4487.11,10,4,4,4,12,High-Value
14702,29,6356.9800000000005,0,4,4,4,12,High-Value
14703,1,318.17,14,4,1,1,6,One-Time
14704,9,1720.58,19,4,4,3,11,High-Value
14705,1,179.0,198,2,1,1,4,One-Time
14706,1,367.54,618,1,1,2,4,At-Risk
14707,2,139.2,435,1,2,1,4,At-Risk
14708,5,1793.22,2,4,3,3,10,High-Value
14709,25,8886.33,14,4,4,4,12,High-Value
14710,13,1899.79,13,4,4,3,11,High-Value
14711,11,2839.62,9,4,4,4,12,High-Value
14712,4,1328.07,28,3,3,3,9,High-Value
14713,21,5115.36,8,4,4,4,12,High-Value
14714,4,906.24,23,4,3,3,10,High-Value
14715,8,1809.55,24,4,4,3,11,High-Value
14716,3,543.28,42,3,2,2,7,Other
14717,1,81.3,732,1,1,1,3,At-Risk
14718,1,226.42,409,1,1,1,3,At-Risk
14719,5,1581.84,1,4,3,3,10,High-Value
14720,3,663.81,5,4,2,2,8,Other
14721,1,109.07,378,2,1,1,4,One-Time
14722,3,489.52,146,2,2,2,6,Other
14723,11,1801.36,9,4,4,3,11,High-Value
14724,1,341.9,589,1,1,2,4,At-Risk
14725,4,1246.86,24,4,3,3,10,High-Value
14726,1,116.5,654,1,1,1,3,At-Risk
14727,3,461.03000000000003,273,2,2,2,6,Other
14728,1,190.58,412,1,1,1,3,At-Risk
14729,3,586.24,373,2,2,2,6,Other
14730,8,1897.57,0,4,4,3,11,High-Value
14731,3,380.02,46,3,2,2,7,Other
14732,19,5517.07,7,4,4,4,12,High-Value
14733,15,14335.15,15,4,4,4,12,High-Value
14734,4,1056.42,425,1,3,3,7,At-Risk
14735,55,12225.16,3,4,4,4,12,High-Value
14736,2,374.05,484,1,2,2,5,At-Risk
14737,4,3554.17,3,4,3,4,11,High-Value
14738,9,1821.9,42,3,4,3,10,High-Value
14739,25,11573.62,3,4,4,4,12,High-Value
14740,11,4161.06,196,2,4,4,10,High-Value
14741,7,1713.0900000000001,11,4,4,3,11,High-Value
14742,1,579.85,434,1,1,2,4,At-Risk
14743,1,50.480000000000004,592,1,1,1,3,At-Risk
14744,14,3660.08,15,4,4,4,12,High-Value
14745,12,2551.41,112,2,4,4,10,High-Value
14746,4,593.5,405,1,3,2,6,At-Risk
14747,1,328.2,248,2,1,1,4,One-Time
14748,10,2681.9,28,3,4,4,11,High-Value
14749,1,310.15,479,1,1,1,3,At-Risk
14750,1,112.03,735,1,1,1,3,At-Risk
14751,2,126.45,683,1,2,1,4,At-Risk
14752,1,389.64,43,3,1,2,6,Other
14753,2,869.51,86,3,2,3,8,Other
14754,6,1547.93,44,3,3,3,9,High-Value
14755,25,9972.550000000001,9,4,4,4,12,High-Value
14756,3,2603.76,14,4,2,4,10,High-Value
14757,1,420.5,74,3,1,2,6,Other
14758,7,2864.9700000000003,144,2,4,4,10,High-Value
14759,3,1625.97,4,4,2,3,9,High-Value
14760,1,89.2,296,2,1,1,4,One-Time
14761,3,447.92,58,3,2,2,7,Other
14762,2,417.57,263,2,2,2,6,Other
14764,1,278.3,46,3,1,1,5,One-Time
14765,3,254.11,28,3,2,1,6,Other
14766,11,6375.7300000000005,7,4,4,4,12,High-Value
14767,1,382.81,473,1,1,2,4,At-Risk
14768,2,192.60000000000002,16,4,2,1,7,Other
14769,17,15512.460000000001,2,4,4,4,12,High-Value
14770,8,3637.6400000000003,231,2,4,4,10,High-Value
14771,2,594.62,620,1,2,2,5,At-Risk
14772,1,139.26,111,2,1,1,4,One-Time
14773,1,140.55,592,1,1,1,3,At-Risk
14774,1,241.45000000000002,528,1,1,1,3,At-Risk
14775,3,1011.9,57,3,2,3,8,Other
14776,15,3708.2999999999997,50,3,4,4,11,High-Value
14777,1,307.56,403,1,1,1,3,At-Risk
14778,2,730.86,126,2,2,2,6,Other
14779,3,386.15,280,2,2,2,6,Other
14780,2,447.68,54,3,2,2,7,Other
14782,1,200.10000000000002,319,2,1,1,4,One-Time
14783,1,307.3,658,1,1,1,3,At-Risk
14784,3,449.93,25,3,2,2,7,Other
14785,2,77.4,9,4,2,1,7,Other
14786,1,90.96,549,1,1,1,3,At-Risk
14787,1,110.65,470,1,1,1,3,At-Risk
14788,3,1156.32,6,4,2,3,9,High-Value
14789,1,197.64,28,3,1,1,5,One-Time
14790,10,2526.62,16,4,4,4,12,High-Value
14791,1,303.63,606,1,1,1,3,At-Risk
14792,1,6.2,63,3,1,1,5,One-Time
14793,2,625.9,20,4,2,2,8,Other
14794,10,1953.9,2,4,4,3,11,High-Value
14795,1,131.45000000000002,165,2,1,1,4,One-Time
14796,27,10167.77,0,4,4,4,12,High-Value
14797,1,300.31,506,1,1,1,3,At-Risk
14798,8,724.31,52,3,4,2,9,High-Value
14799,2,338.15,50,3,2,1,6,Other
14800,17,7180.08,47,3,4,4,11,High-Value
14801,1,189.34,60,3,1,1,5,One-Time
14803,3,845.5500000000001,161,2,2,2,6,Other
14804,1,353.27,8,4,1,2,7,Other
14805,7,1082.55,14,4,4,3,11,High-Value
14806,2,303.43,74,3,2,1,6,Other
14807,2,504.14000000000004,390,1,2,2,5,At-Risk
14808,8,2718.6,39,3,4,4,11,High-Value
14809,2,686.76,620,1,2,2,5,At-Risk
14810,13,2354.03,40,3,4,4,11,High-Value
14811,1,170.5,386,1,1,1,3,At-Risk
14812,1,178.85,598,1,1,1,3,At-Risk
14813,4,888.91,369,2,3,3,8,Other
14814,1,152.96,580,1,1,1,3,At-Risk
14815,2,778.5,36,3,2,2,7,Other
14816,1,271.85,196,2,1,1,4,One-Time
14817,7,3609.86,199,2,4,4,10,High-Value
14818,6,1153.56,73,3,3,3,9,High-Value
14819,4,456.40999999999997,63,3,3,2,8,Loyal
14820,9,1274.76,20,4,4,3,11,High-Value
14821,7,1230.15,366,2,4,3,9,High-Value
14822,1,157.7,484,1,1,1,3,At-Risk
14823,3,321.43,179,2,2,1,5,Other
14824,10,4022.9100000000003,9,4,4,4,12,High-Value
14825,24,4735.08,3,4,4,4,12,High-Value
14826,2,385.2,581,1,2,2,5,At-Risk
14828,13,9839.460000000001,196,2,4,4,10,High-Value
14829,7,1455.8700000000001,28,3,4,3,10,High-Value
14830,1,188.03,52,3,1,1,5,One-Time
14831,3,1676.57,679,1,2,3,6,At-Risk
14833,1,94.8,498,1,1,1,3,At-Risk
14834,7,2206.16,17,4,4,3,11,High-Value
14835,2,297.0,528,1,2,1,4,At-Risk
14836,3,102.45,9,4,2,1,7,Other
14837,9,3460.32,89,3,4,4,11,High-Value
14838,2,769.9200000000001,422,1,2,2,5,At-Risk
14839,3,915.28,417,1,2,3,6,At-Risk
14840,2,362.71,267,2,2,2,6,Other
14841,14,7163.0,52,3,4,4,11,High-Value
14842,4,2824.69,43,3,3,4,10,High-Value
14843,1,211.8,436,1,1,1,3,At-Risk
14844,10,6702.43,63,3,4,4,11,High-Value
14845,1,150.0,599,1,1,1,3,At-Risk
14846,1,437.4,426,1,1,2,4,At-Risk
14847,3,1348.95,148,2,2,3,7,Other
14848,1,310.56,404,1,1,1,3,At-Risk
14849,43,15407.61,21,4,4,4,12,High-Value
14850,7,1770.96,311,2,4,3,9,High-Value
14851,3,829.41,22,4,2,2,8,Other
14852,18,6132.43,57,3,4,4,11,High-Value
14853,5,1376.87,23,4,3,3,10,High-Value
14854,11,4303.06,77,3,4,4,11,High-Value
14855,7,6520.3,118,2,4,4,10,High-Value
14856,3,1290.53,35,3,2,3,8,Other
14857,7,3651.851,59,3,4,4,11,High-Value
14858,1,180.75,505,1,1,1,3,At-Risk
14859,5,1705.64,12,4,3,3,10,High-Value
14860,1,170.32,18,4,1,1,6,One-Time
14861,10,1380.73,51,3,4,3,10,High-Value
14862,2,841.2,25,3,2,2,7,Other
14863,1,266.76,28,3,1,1,5,One-Time
14865,4,92.52,6,4,3,1,8,Loyal
14866,17,20700.04,10,4,4,4,12,High-Value
14867,16,2952.06,185,2,4,4,10,High-Value
14868,12,4184.01,2,4,4,4,12,High-Value
14869,6,2778.14,8,4,3,4,11,High-Value
14870,6,1838.95,261,2,3,3,8,Other
14871,9,1228.17,2,4,4,3,11,High-Value
14872,3,816.6,483,1,2,2,5,At-Risk
14873,2,854.13,209,2,2,2,6,Other
14874,1,116.18,534,1,1,1,3,At-Risk
14875,3,2862.4,107,2,2,4,8,Other
14876,2,256.7,520,1,2,1,4,At-Risk
14877,2,425.85,417,1,2,2,5,At-Risk
14878,25,4076.5,12,4,4,4,12,High-Value
14879,1,185.06,684,1,1,1,3,At-Risk
14880,3,690.59,76,3,2,2,7,Other
14881,1,255.4,19,4,1,1,6,One-Time
14882,14,3546.65,26,3,4,4,11,High-Value
14883,6,761.59,18,4,3,2,9,High-Value
14884,1,120.6,668,1,1,1,3,At-Risk
14885,3,1598.12,131,2,2,3,7,Other
14886,1,364.8,252,2,1,2,5,Other
14887,1,1862.0,78,3,1,3,7,Other
14888,1,369.2,206,2,1,2,5,Other
14889,1,135.9,335,2,1,1,4,One-Time
14890,3,817.25,253,2,2,2,6,Other
14891,4,1106.73,147,2,3,3,8,Other
14892,1,202.35000000000002,690,1,1,1,3,At-Risk
14893,3,1809.6100000000001,9,4,2,3,9,High-Value
14894,3,1492.81,84,3,2,3,8,Other
14895,38,25119.54,7,4,4,4,12,High-Value
14896,8,1826.0,204,2,4,3,9,High-Value
14897,8,3140.54,7,4,4,4,12,High-Value
14898,14,3365.95,22,4,4,4,12,High-Value
14899,1,1331.38,394,1,1,3,5,At-Risk
14900,1,13.919999999999998,521,1,1,1,3,At-Risk
14901,12,1919.0,10,4,4,3,11,High-Value
14902,3,1035.6200000000001,25,3,2,3,8,Other
14903,5,2795.33,20,4,3,4,11,High-Value
14904,4,1630.49,1,4,3,3,10,High-Value
14905,8,1971.39,157,2,4,3,9,High-Value
14907,16,5547.72,2,4,4,4,12,High-Value
14908,2,381.9,73,3,2,2,7,Other
14909,3,1404.68,436,1,2,3,6,At-Risk
14910,4,434.35,2,4,3,2,9,High-Value
14911,373,272252.79,0,4,4,4,12,High-Value
14912,5,1849.58,16,4,3,3,10,High-Value
14913,8,4073.13,35,3,4,4,11,High-Value
14915,11,1811.25,90,3,4,3,10,High-Value
14916,8,3042.95,70,3,4,4,11,High-Value
14917,2,1123.75,596,1,2,3,6,At-Risk
14918,9,5955.81,115,2,4,4,10,High-Value
14919,1,359.35,538,1,1,2,4,At-Risk
14920,3,1607.17,212,2,2,3,7,Other
14921,2,1316.07,29,3,2,3,8,Other
14922,2,843.74,393,1,2,2,5,At-Risk
14923,1,749.1,50,3,1,2,6,Other
14924,3,931.01,245,2,2,3,7,Other
14926,2,359.4,381,1,2,2,5,At-Risk
14927,1,308.2,396,1,1,1,3,At-Risk
14928,1,223.91000000000003,627,1,1,1,3,At-Risk
14929,2,836.69,31,3,2,2,7,Other
14930,6,5236.7300000000005,108,2,3,4,9,High-Value
14931,4,864.6800000000001,4,4,3,3,10,High-Value
14932,2,566.13,365,2,2,2,6,Other
14933,4,1770.0,443,1,3,3,7,At-Risk
14934,5,3403.5,81,3,3,4,10,High-Value
14935,2,2849.83,296,2,2,4,8,Other
14936,12,12410.81,33,3,4,4,11,High-Value
14937,3,1621.88,56,3,2,3,8,Other
14938,2,2322.43,561,1,2,4,7,At-Risk
14940,2,531.49,417,1,2,2,5,At-Risk
14941,1,182.10000000000002,578,1,1,1,3,At-Risk
14942,4,746.56,401,1,3,2,6,At-Risk
14943,1,107.62,662,1,1,1,3,At-Risk
14944,19,9684.67,29,3,4,4,11,High-Value
14945,1,179.4,413,1,1,1,3,At-Risk
14946,1,100.9,13,4,1,1,6,One-Time
14947,6,1049.79,71,3,3,3,9,High-Value
14948,6,1101.97,22,4,3,3,10,High-Value
14949,4,515.0,468,1,3,2,6,At-Risk
14950,1,371.2,18,4,1,2,7,Other
14951,1,311.69,78,3,1,1,5,One-Time
14952,32,17629.35,59,3,4,4,11,High-Value
14953,4,968.82,24,4,3,3,10,High-Value
14954,2,462.12,11,4,2,2,8,Other
14955,1,163.77,732,1,1,1,3,At-Risk
14956,1,1325.0,420,1,1,3,5,At-Risk
14957,2,261.69,252,2,2,1,5,Other
14958,6,941.99,146,2,3,3,8,Other
14959,4,695.42,63,3,3,2,8,Loyal
14960,2,221.26999999999998,7,4,2,1,7,Other
14961,22,16410.15,10,4,4,4,12,High-Value
14962,4,366.91,270,2,3,2,7,Other
14963,12,3123.57,9,4,4,4,12,High-Value
14964,1,206.21,246,2,1,1,4,One-Time
14965,2,596.09,95,2,2,2,6,Other
14966,6,1064.26,14,4,3,3,10,High-Value
14967,6,1982.6100000000001,49,3,3,3,9,High-Value
14968,2,497.49,29,3,2,2,7,Other
14969,1,906.23,703,1,1,3,5,At-Risk
14970,12,4919.35,67,3,4,4,11,High-Value
14971,3,1097.98,34,3,2,3,8,Other
14972,2,145.07,127,2,2,1,5,Other
14973,3,1314.45,106,2,2,3,7,Other
14974,1,89.94,36,3,1,1,5,One-Time
14975,2,472.39,56,3,2,2,7,Other
14976,6,774.86,56,3,3,2,8,Loyal
14977,1,31.93,725,1,1,1,3,At-Risk
14978,10,3112.19,71,3,4,4,11,High-Value
14979,1,429.66,734,1,1,2,4,At-Risk
14980,1,150.68,736,1,1,1,3,At-Risk
14981,2,372.92,245,2,2,2,6,Other
14982,1,234.88,571,1,1,1,3,At-Risk
14983,1,183.20000000000002,688,1,1,1,3,At-Risk
14984,6,1260.51,18,4,3,3,10,High-Value
14985,2,292.01,197,2,2,1,5,Other
14986,2,563.1,375,2,2,2,6,Other
14987,8,1550.6499999999999,15,4,4,3,11,High-Value
14988,7,2038.65,211,2,4,3,9,High-Value
14989,1,342.4,661,1,1,2,4,At-Risk
14990,2,304.17,611,1,2,1,4,At-Risk
14991,1,314.67,429,1,1,1,3,At-Risk
14992,1,210.5,441,1,1,1,3,At-Risk
14993,1,36.13,563,1,1,1,3,At-Risk
14994,5,942.77,381,1,3,3,7,At-Risk
14995,2,231.98000000000002,38,3,2,1,6,Other
14996,2,442.29,480,1,2,2,5,At-Risk
14997,4,776.6,45,3,3,2,8,Loyal
14998,4,753.18,169,2,3,2,7,Other
14999,1,129.48,592,1,1,1,3,At-Risk
15000,1,490.52,47,3,1,2,6,Other
15001,2,197.10999999999999,393,1,2,1,4,At-Risk
15002,9,4138.08,115,2,4,4,10,High-Value
15003,6,1027.03,472,1,3,3,7,At-Risk
15004,1,1220.38,146,2,1,3,6,Other
15005,56,13752.58,15,4,4,4,12,High-Value
15006,2,752.83,50,3,2,2,7,Other
15007,1,156.91,158,2,1,1,4,One-Time
15008,2,360.0,479,1,2,2,5,At-Risk
15009,3,1259.43,11,4,2,3,9,High-Value
15010,1,308.94,35,3,1,1,5,One-Time
15011,2,416.6,395,1,2,2,5,At-Risk
