customer_id,total_invoices,total_revenue,customer_type
14642,1,96.12,Single Purchase
14643,5,1679.89,Repeat Customer
14644,7,2247.72,Repeat Customer
14645,3,876.89,Repeat Customer
14646,145,526751.52,Repeat Customer
14647,2,506.04,Repeat Customer
14648,15,4463.39,Repeat Customer
14649,9,3651.19,Repeat Customer
14650,1,62.5,Single Purchase
14651,9,2025.52,Repeat Customer
14652,1,114.17999999999999,Single Purchase
14653,11,3404.8,Repeat Customer
14654,1,246.86,Single Purchase
14655,7,3878.51,Repeat Customer
14656,5,790.0,Repeat Customer
14657,6,1450.19,Repeat Customer
14658,2,247.14999999999998,Repeat Customer
14659,9,2529.93,Repeat Customer
14660,2,285.74,Repeat Customer
14661,1,107.95,Single Purchase
14662,7,1376.43,Repeat Customer
14663,2,490.6,Repeat Customer
14664,2,636.24,Repeat Customer
14665,7,2749.65,Repeat Customer
14666,1,179.95,Single Purchase
14667,54,20359.59,Repeat Customer
14668,1,111.63,Single Purchase
14669,7,3216.78,Repeat Customer
14670,3,583.33,Repeat Customer
14671,2,1127.45,Repeat Customer
14672,4,1113.14,Repeat Customer
14673,7,3037.32,Repeat Customer
14674,1,173.66,Single Purchase
14675,2,1015.58,Repeat Customer
14676,12,8356.79,Repeat Customer
14677,1,184.91,Single Purchase
14678,1,403.39,Single Purchase
14679,3,1289.44,Repeat Customer
14680,58,55688.5,Repeat Customer
14681,6,875.1500000000001,Repeat Customer
14682,6,1514.81,Repeat Customer
14683,1,146.56,Single Purchase
14684,6,1430.03,Repeat Customer
14685,8,4536.64,Repeat Customer
14686,5,852.53,Repeat Customer
14687,3,1402.06,Repeat Customer
14688,28,7190.42,Repeat Customer
14689,1,112.8,Single Purchase
14690,4,777.68,Repeat Customer
14691,5,2114.33,Repeat Customer
14692,12,1715.14,Repeat Customer
14693,7,1165.3600000000001,Repeat Customer
14694,1,244.31,Single Purchase
14695,3,1534.22,Repeat Customer
14696,8,2473.28,Repeat Customer
14697,2,188.61,Repeat Customer
14698,5,1217.27,Repeat Customer
14699,4,702.6,Repeat Customer
14700,5,3076.06,Repeat Customer
14701,15,4487.11,Repeat Customer
14702,29,6356.9800000000005,Repeat Customer
14703,1,318.17,Single Purchase
14704,9,1720.58,Repeat Customer
14705,1,179.0,Single Purchase
14706,1,367.54,Single Purchase
14707,2,139.2,Repeat Customer
14708,5,1793.22,Repeat Customer
14709,25,8886.33,Repeat Customer
14710,13,1899.79,Repeat Customer
14711,11,2839.62,Repeat Customer
14712,4,1328.07,Repeat Customer
14713,21,5115.36,Repeat Customer
14714,4,906.24,Repeat Customer
14715,8,1809.55,Repeat Customer
14716,3,543.28,Repeat Customer
14717,1,81.3,Single Purchase
14718,1,226.42,Single Purchase
14719,5,1581.84,Repeat Customer
14720,3,663.81,Repeat Customer
14721,1,109.07,Single Purchase
14722,3,489.52,Repeat Customer
14723,11,1801.36,Repeat Customer
14724,1,341.9,Single Purchase
14725,4,1246.86,Repeat Customer
14726,1,116.5,Single Purchase
14727,3,461.03000000000003,Repeat Customer
14728,1,190.58,Single Purchase
14729,3,586.24,Repeat Customer
14730,8,1897.57,Repeat Customer
14731,3,380.02,Repeat Customer
14732,19,5517.07,Repeat Customer
14733,15,14335.15,Repeat Customer
14734,4,1056.42,Repeat Customer
14735,55,12225.16,Repeat Customer
14736,2,374.05,Repeat Customer
14737,4,3554.17,Repeat Customer
14738,9,1821.9,Repeat Customer
14739,25,11573.62,Repeat Customer
14740,11,4161.06,Repeat Customer
14741,7,1713.0900000000001,Repeat Customer
14742,1,579.85,Single Purchase
14743,1,50.480000000000004,Single Purchase
14744,14,3660.08,Repeat Customer
14745,12,2551.41,Repeat Customer
14746,4,593.5,Repeat Customer
14747,1,328.2,Single Purchase
14748,10,2681.9,Repeat Customer
14749,1,310.15,Single Purchase
14750,1,112.03,Single Purchase
14751,2,126.45,Repeat Customer
14752,1,389.64,Single Purchase
14753,2,869.51,Repeat Customer
14754,6,1547.93,Repeat Customer
14755,25,9972.550000000001,Repeat Customer
14756,3,2603.76,Repeat Customer
14757,1,420.5,Single Purchase
14758,7,2864.9700000000003,Repeat Customer
14759,3,1625.97,Repeat Customer
14760,1,89.2,Single Purchase
14761,3,447.92,Repeat Customer
14762,2,417.57,Repeat Customer
14764,1,278.3,Single Purchase
14765,3,254.11,Repeat Customer
14766,11,6375.7300000000005,Repeat Customer
14767,1,382.81,Single Purchase
14768,2,192.60000000000002,Repeat Customer
14769,17,15512.460000000001,Repeat Customer
14770,8,3637.6400000000003,Repeat Customer
14771,2,594.62,Repeat Customer
14772,1,139.26,Single Purchase
14773,1,140.55,Single Purchase
14774,1,241.45000000000002,Single Purchase
14775,3,1011.9,Repeat Customer
14776,15,3708.2999999999997,Repeat Customer
14777,1,307.56,Single Purchase
14778,2,730.86,Repeat Customer
14779,3,386.15,Repeat Customer
14780,2,447.68,Repeat Customer
14782,1,200.10000000000002,Single Purchase
14783,1,307.3,Single Purchase
14784,3,449.93,Repeat Customer
14785,2,77.4,Repeat Customer
14786,1,90.96,Single Purchase
14787,1,110.65,Single Purchase
14788,3,1156.32,Repeat Customer
14789,1,197.64,Single Purchase
14790,10,2526.62,Repeat Customer
14791,1,303.63,Single Purchase
14792,1,6.2,Single Purchase
14793,2,625.9,Repeat Customer
14794,10,1953.9,Repeat Customer
14795,1,131.45000000000002,Single Purchase
14796,27,10167.77,Repeat Customer
14797,1,300.31,Single Purchase
14798,8,724.31,Repeat Customer
14799,2,338.15,Repeat Customer
14800,17,7180.08,Repeat Customer
14801,1,189.34,Single Purchase
14803,3,845.5500000000001,Repeat Customer
14804,1,353.27,Single Purchase
14805,7,1082.55,Repeat Customer
14806,2,303.43,Repeat Customer
14807,2,504.14000000000004,Repeat Customer
14808,8,2718.6,Repeat Customer
14809,2,686.76,Repeat Customer
14810,13,2354.03,Repeat Customer
14811,1,170.5,Single Purchase
14812,1,178.85,Single Purchase
14813,4,888.91,Repeat Customer
14814,1,152.96,Single Purchase
14815,2,778.5,Repeat Customer
14816,1,271.85,Single Purchase
14817,7,3609.86,Repeat Customer
14818,6,1153.56,Repeat Customer
14819,4,456.40999999999997,Repeat Customer
14820,9,1274.76,Repeat Customer
14821,7,1230.15,Repeat Customer
14822,1,157.7,Single Purchase
14823,3,321.43,Repeat Customer
14824,10,4022.9100000000003,Repeat Customer
14825,24,4735.08,Repeat Customer
14826,2,385.2,Repeat Customer
14828,13,9839.460000000001,Repeat Customer
14829,7,1455.8700000000001,Repeat Customer
14830,1,188.03,Single Purchase
14831,3,1676.57,Repeat Customer
14833,1,94.8,Single Purchase
14834,7,2206.16,Repeat Customer
14835,2,297.0,Repeat Customer
14836,3,102.45,Repeat Customer
14837,9,3460.32,Repeat Customer
14838,2,769.9200000000001,Repeat Customer
14839,3,915.28,Repeat Customer
14840,2,362.71,Repeat Customer
14841,14,7163.0,Repeat Customer
14842,4,2824.69,Repeat Customer
14843,1,211.8,Single Purchase
14844,10,6702.43,Repeat Customer
14845,1,150.0,Single Purchase
14846,1,437.4,Single Purchase
14847,3,1348.95,Repeat Customer
14848,1,310.56,Single Purchase
14849,43,15407.61,Repeat Customer
14850,7,1770.96,Repeat Customer
14851,3,829.41,Repeat Customer
14852,18,6132.43,Repeat Customer
14853,5,1376.87,Repeat Customer
14854,11,4303.06,Repeat Customer
14855,7,6520.3,Repeat Customer
14856,3,1290.53,Repeat Customer
14857,7,3651.851,Repeat Customer
14858,1,180.75,Single Purchase
14859,5,1705.64,Repeat Customer
14860,1,170.32,Single Purchase
14861,10,1380.73,Repeat Customer
14862,2,841.2,Repeat Customer
14863,1,266.76,Single Purchase
14865,4,92.52,Repeat Customer
14866,17,20700.04,Repeat Customer
14867,16,2952.06,Repeat Customer
14868,12,4184.01,Repeat Customer
14869,6,2778.14,Repeat Customer
14870,6,1838.95,Repeat Customer
14871,9,1228.17,Repeat Customer
14872,3,816.6,Repeat Customer
14873,2,854.13,Repeat Customer
14874,1,116.18,Single Purchase
14875,3,2862.4,Repeat Customer
14876,2,256.7,Repeat Customer
14877,2,425.85,Repeat Customer
14878,25,4076.5,Repeat Customer
14879,1,185.06,Single Purchase
14880,3,690.59,Repeat Customer
14881,1,255.4,Single Purchase
14882,14,3546.65,Repeat Customer
14883,6,761.59,Repeat Customer
14884,1,120.6,Single Purchase
14885,3,1598.12,Repeat Customer
14886,1,364.8,Single Purchase
14887,1,1862.0,Single Purchase
14888,1,369.2,Single Purchase
14889,1,135.9,Single Purchase
14890,3,817.25,Repeat Customer
14891,4,1106.73,Repeat Customer
14892,1,202.35000000000002,Single Purchase
14893,3,1809.6100000000001,Repeat Customer
14894,3,1492.81,Repeat Customer
14895,38,25119.54,Repeat Customer
14896,8,1826.0,Repeat Customer
14897,8,3140.54,Repeat Customer
14898,14,3365.95,Repeat Customer
14899,1,1331.38,Single Purchase
14900,1,13.919999999999998,Single Purchase
14901,12,1919.0,Repeat Customer
14902,3,1035.6200000000001,Repeat Customer
14903,5,2795.33,Repeat Customer
14904,4,1630.49,Repeat Customer
14905,8,1971.39,Repeat Customer
14907,16,5547.72,Repeat Customer
14908,2,381.9,Repeat Customer
14909,3,1404.68,Repeat Customer
14910,4,434.35,Repeat Customer
14911,373,272252.79,Repeat Customer
14912,5,1849.58,Repeat Customer
14913,8,4073.13,Repeat Customer
14915,11,1811.25,Repeat Customer
14916,8,3042.95,Repeat Customer
14917,2,1123.75,Repeat Customer
14918,9,5955.81,Repeat Customer
14919,1,359.35,Single Purchase
14920,3,1607.17,Repeat Customer
14921,2,1316.07,Repeat Customer
14922,2,843.74,Repeat Customer
14923,1,749.1,Single Purchase
14924,3,931.01,Repeat Customer
14926,2,359.4,Repeat Customer
14927,1,308.2,Single Purchase
14928,1,223.91000000000003,Single Purchase
14929,2,836.69,Repeat Customer
14930,6,5236.7300000000005,Repeat Customer
14931,4,864.6800000000001,Repeat Customer
14932,2,566.13,Repeat Customer
14933,4,1770.0,Repeat Customer
14934,5,3403.5,Repeat Customer
14935,2,2849.83,Repeat Customer
14936,12,12410.81,Repeat Customer
14937,3,1621.88,Repeat Customer
14938,2,2322.43,Repeat Customer
14940,2,531.49,Repeat Customer
14941,1,182.10000000000002,Single Purchase
14942,4,746.56,Repeat Customer
14943,1,107.62,Single Purchase
14944,19,9684.67,Repeat Customer
14945,1,179.4,Single Purchase
14946,1,100.9,Single Purchase
14947,6,1049.79,Repeat Customer
14948,6,1101.97,Repeat Customer
14949,4,515.0,Repeat Customer
14950,1,371.2,Single Purchase
14951,1,311.69,Single Purchase
14952,32,17629.35,Repeat Customer
14953,4,968.82,Repeat Customer
14954,2,462.12,Repeat Customer
14955,1,163.77,Single Purchase
14956,1,1325.0,Single Purchase
14957,2,261.69,Repeat Customer
14958,6,941.99,Repeat Customer
14959,4,695.42,Repeat Customer
14960,2,221.26999999999998,Repeat Customer
14961,22,16410.15,Repeat Customer
14962,4,366.91,Repeat Customer
14963,12,3123.57,Repeat Customer
14964,1,206.21,Single Purchase
14965,2,596.09,Repeat Customer
14966,6,1064.26,Repeat Customer
14967,6,1982.6100000000001,Repeat Customer
14968,2,497.49,Repeat Customer
14969,1,906.23,Single Purchase
14970,12,4919.35,Repeat Customer
14971,3,1097.98,Repeat Customer
14972,2,145.07,Repeat Customer
14973,3,1314.45,Repeat Customer
14974,1,89.94,Single Purchase
14975,2,472.39,Repeat Customer
14976,6,774.86,Repeat Customer
14977,1,31.93,Single Purchase
14978,10,3112.19,Repeat Customer
14979,1,429.66,Single Purchase
14980,1,150.68,Single Purchase
14981,2,372.92,Repeat Customer
14982,1,234.88,Single Purchase
14983,1,183.20000000000002,Single Purchase
14984,6,1260.51,Repeat Customer
14985,2,292.01,Repeat Customer
14986,2,563.1,Repeat Customer
14987,8,1550.6499999999999,Repeat Customer
14988,7,2038.65,Repeat Customer
14989,1,342.4,Single Purchase
14990,2,304.17,Repeat Customer
14991,1,314.67,Single Purchase
14992,1,210.5,Single Purchase
14993,1,36.13,Single Purchase
14994,5,942.77,Repeat Customer
14995,2,231.98000000000002,Repeat Customer
14996,2,442.29,Repeat Customer
14997,4,776.6,Repeat Customer
14998,4,753.18,Repeat Customer
14999,1,129.48,Single Purchase
15000,1,490.52,Single Purchase
15001,2,197.10999999999999,Repeat Customer
15002,9,4138.08,Repeat Customer
15003,6,1027.03,Repeat Customer
15004,1,1220.38,Single Purchase
15005,56,13752.58,Repeat Customer
15006,2,752.83,Repeat Customer
15007,1,156.91,Single Purchase
15008,2,360.0,Repeat Customer
15009,3,1259.43,Repeat Customer
15010,1,308.94,Single Purchase
15011,2,416.6,Repeat Customer
15012,3,646.26,Repeat Customer
15013,10,1610.82,Repeat Customer
15014,2,257.67,Repeat Customer
15015,13,2344.47,Repeat Customer
15016,5,620.89,Repeat Customer
15017,1,125.58,Single Purchase
15018,3,496.21000000000004,Repeat Customer
15019,1,252.81,Single Purchase
15020,1,198.47,Single Purchase
15021,12,2500.59,Repeat Customer
15022,5,1133.44,Repeat Customer
15023,20,11555.5,Repeat Customer
15024,16,3559.39,Repeat Customer
15025,2,971.84,Repeat Customer
15026,5,1044.09,Repeat Customer
15027,10,3195.6,Repeat Customer
15028,6,962.94,Repeat Customer
15029,1,365.1,Single Purchase
15030,8,1979.91,Repeat Customer
15031,14,3102.94,Repeat Customer
15032,8,11010.05,Repeat Customer
15033,10,2553.88,Repeat Customer
15034,14,8231.2,Repeat Customer
15035,1,252.73000000000002,Single Purchase
15036,3,429.56,Repeat Customer
15037,2,397.76,Repeat Customer
15038,9,1146.53,Repeat Customer
15039,93,39141.48,Repeat Customer
15040,1,7.49,Single Purchase
15041,2,288.98,Repeat Customer
15042,2,315.45000000000005,Repeat Customer
15043,6,2855.3199999999997,Repeat Customer
15044,32,15769.01,Repeat Customer
15045,2,735.66,Repeat Customer
15046,25,7604.84,Repeat Customer
15047,1,343.62,Single Purchase
15048,4,381.0,Repeat Customer
15049,1,121.17000000000002,Single Purchase
15050,5,4087.19,Repeat Customer
15051,9,3926.91,Repeat Customer
15052,1,207.73000000000002,Single Purchase
15053,3,693.95,Repeat Customer
15054,2,302.1,Repeat Customer
15055,3,549.12,Repeat Customer
15056,1,113.65,Single Purchase
15057,5,3255.96,Repeat Customer
15058,16,3387.58,Repeat Customer
15059,19,3490.4,Repeat Customer
15060,4,293.0,Repeat Customer
15061,127,126387.56999999999,Repeat Customer
15062,8,2585.62,Repeat Customer
15063,1,370.79999999999995,Single Purchase
15064,4,1154.41,Repeat Customer
15065,5,3326.86,Repeat Customer
15066,1,893.59,Single Purchase
15067,5,3862.88,Repeat Customer
15068,4,1174.9,Repeat Customer
15069,1,1109.53,Single Purchase
15070,3,737.05,Repeat Customer
15071,4,1455.56,Repeat Customer
15072,1,187.52,Single Purchase
15073,8,2788.02,Repeat Customer
15074,3,1553.13,Repeat Customer
15075,1,773.03,Single Purchase
15076,3,1447.74,Repeat Customer
15077,2,2428.08,Repeat Customer
15078,52,17276.73,Repeat Customer
15079,11,3625.4,Repeat Customer
15080,2,546.25,Repeat Customer
15081,12,1854.57,Repeat Customer
15082,1,93.35000000000001,Single Purchase
15083,1,88.2,Single Purchase
15084,2,965.1999999999999,Repeat Customer
15085,1,347.54,Single Purchase
15086,2,218.53,Repeat Customer
15087,1,306.94,Single Purchase
15088,2,1160.07,Repeat Customer
15089,6,2420.84,Repeat Customer
15090,1,381.32,Single Purchase
15091,3,1046.61,Repeat Customer
15092,3,776.46,Repeat Customer
15093,23,13702.380000000001,Repeat Customer
15094,2,83.0,Repeat Customer
15095,10,3141.64,Repeat Customer
15096,1,219.39000000000001,Single Purchase
15097,3,908.35,Repeat Customer
15098,3,39916.5,Repeat Customer
15099,1,410.48,Single Purchase
15100,7,2193.9,Repeat Customer
15101,6,1477.94,Repeat Customer
15102,2,554.67,Repeat Customer
15103,2,703.36,Repeat Customer
15104,2,993.54,Repeat Customer
15105,9,3094.91,Repeat Customer
15106,5,1422.52,Repeat Customer
15107,9,824.35,Repeat Customer
15108,3,1159.25,Repeat Customer
15109,3,983.1,Repeat Customer
15110,6,1505.8500000000001,Repeat Customer
15111,5,2442.37,Repeat Customer
15112,1,209.4,Single Purchase
15113,3,3509.04,Repeat Customer
15114,12,3400.12,Repeat Customer
15115,2,531.85,Repeat Customer
15116,4,1352.75,Repeat Customer
15117,8,2485.97,Repeat Customer
15118,1,244.8,Single Purchase
15119,1,266.4,Single Purchase
15120,1,358.82,Single Purchase
15121,2,457.72,Repeat Customer
15122,11,4487.27,Repeat Customer
15123,5,4656.17,Repeat Customer
15124,4,450.82,Repeat Customer
15125,24,17024.87,Repeat Customer
15126,2,449.49,Repeat Customer
15127,2,711.5,Repeat Customer
15128,5,1783.68,Repeat Customer
15129,23,6860.18,Repeat Customer
15130,1,330.11,Single Purchase
15131,1,80.28,Single Purchase
15132,5,977.9300000000001,Repeat Customer
15133,5,1806.9,Repeat Customer
15134,10,1596.29,Repeat Customer
15135,2,305.68,Repeat Customer
15136,4,1286.7,Repeat Customer
15137,2,823.4,Repeat Customer
15138,1,502.52,Single Purchase
15139,2,178.96,Repeat Customer
15140,8,3243.69,Repeat Customer
15141,7,1388.47,Repeat Customer
15142,6,2619.92,Repeat Customer
15143,2,563.63,Repeat Customer
15144,29,12160.31,Repeat Customer
15145,4,1194.73,Repeat Customer
15146,2,1327.16,Repeat Customer
15147,1,623.5,Single Purchase
15148,1,301.29,Single Purchase
15149,4,1524.6100000000001,Repeat Customer
15150,13,8977.94,Repeat Customer
15151,2,2085.61,Repeat Customer
15152,14,5263.83,Repeat Customer
15153,1,329.25,Single Purchase
15154,3,1343.72,Repeat Customer
15155,1,383.96999999999997,Single Purchase
15156,3,961.49,Repeat Customer
15157,5,2654.11,Repeat Customer
15158,2,606.02,Repeat Customer
15159,34,22116.73,Repeat Customer
15160,4,589.27,Repeat Customer
15161,1,119.92,Single Purchase
15162,1,312.9,Single Purchase
15163,2,304.47,Repeat Customer
15164,9,2028.1100000000001,Repeat Customer
15165,1,487.75,Single Purchase
15166,1,167.16,Single Purchase
15167,5,1627.62,Repeat Customer
15168,1,106.56,Single Purchase
15169,2,569.22,Repeat Customer
15170,1,81.15,Single Purchase
15171,1,1289.5,Single Purchase
15172,5,1624.05,Repeat Customer
15173,7,1494.6,Repeat Customer
15174,2,481.46,Repeat Customer
15175,1,224.14,Single Purchase
15176,1,988.0400000000001,Single Purchase
15177,1,948.9300000000001,Single Purchase
15178,1,40.5,Single Purchase
15179,13,7491.92,Repeat Customer
15180,3,816.9300000000001,Repeat Customer
15181,5,1200.2,Repeat Customer
15182,11,2998.952,Repeat Customer
15183,3,639.9300000000001,Repeat Customer
15184,4,685.39,Repeat Customer
15185,1,310.62,Single Purchase
15186,5,1403.2,Repeat Customer
15187,15,4762.18,Repeat Customer
15188,1,310.43,Single Purchase
15189,46,17524.38,Repeat Customer
15190,1,834.4399999999999,Single Purchase
15191,3,588.05,Repeat Customer
15192,5,1666.39,Repeat Customer
15193,1,499.32,Single Purchase
15194,28,12021.53,Repeat Customer
15195,1,3861.0,Single Purchase
15196,2,313.7,Repeat Customer
15197,6,1877.51,Repeat Customer
15198,5,571.35,Repeat Customer
15199,10,3122.4,Repeat Customer
15200,1,549.0500000000001,Single Purchase
15201,7,1842.95,Repeat Customer
15203,15,4400.18,Repeat Customer
15204,1,316.58,Single Purchase
15205,2,653.24,Repeat Customer
15206,4,420.3,Repeat Customer
15207,3,683.92,Repeat Customer
15208,6,970.52,Repeat Customer
15209,1,178.98000000000002,Single Purchase
15210,3,1176.19,Repeat Customer
15211,2,894.4100000000001,Repeat Customer
15212,2,208.28,Repeat Customer
15213,2,328.35,Repeat Customer
15214,8,1661.44,Repeat Customer
15215,7,2422.43,Repeat Customer
15216,2,486.09000000000003,Repeat Customer
15217,1,426.24,Single Purchase
15218,22,11453.83,Repeat Customer
15219,2,685.45,Repeat Customer
15220,6,1778.96,Repeat Customer
15221,4,2062.2,Repeat Customer
15222,11,3550.91,Repeat Customer
15223,5,1417.95,Repeat Customer
15224,5,871.36,Repeat Customer
15225,1,409.40000000000003,Single Purchase
15226,1,154.41,Single Purchase
15227,9,2488.4900000000002,Repeat Customer
15228,6,5580.27,Repeat Customer
15229,1,160.5,Single Purchase
15230,2,429.6,Repeat Customer
15231,1,250.26000000000002,Single Purchase
15232,2,612.06,Repeat Customer
15233,1,59.400000000000006,Single Purchase
15234,1,197.0,Single Purchase
